#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 11 10 09 06 337  7.6 11.2 99.00 99.00 99.00 999 1016.3  10.2 999.0 999.0 99.0 99.00
2016 11 10 09 12 335  7.8 10.1 99.00 99.00 99.00 999 1016.3  10.1 999.0 999.0 99.0 99.00
2016 11 10 09 18 346  8.7 11.2 99.00 99.00 99.00 999 1016.3  10.0 999.0 999.0 99.0 99.00
2016 11 10 09 24 340  7.4 11.4 99.00 99.00 99.00 999 1016.4  10.1 999.0 999.0 99.0 99.00
2016 11 10 09 30 339  6.2 11.0 99.00 99.00 99.00 999 1016.4  10.0 999.0 999.0 99.0 99.00
2016 11 10 09 36 339  8.4 11.1 99.00 99.00 99.00 999 1016.4   9.9 999.0 999.0 99.0 99.00
2016 11 10 09 42 333  6.2 10.4 99.00 99.00 99.00 999 1016.4   9.8 999.0 999.0 99.0 99.00
2016 11 10 09 48 338  7.7 10.1 99.00 99.00 99.00 999 1016.4   9.7 999.0 999.0 99.0 99.00
2016 11 10 09 54 335  6.7 11.0 99.00 99.00 99.00 999 1016.5   9.8 999.0 999.0 99.0 99.00
2016 11 10 10 00 334  8.1 10.0 99.00 99.00 99.00 999 1016.6   9.7 999.0 999.0 99.0 99.00
2016 11 10 10 06 337  6.4  9.8 99.00 99.00 99.00 999 1016.7   9.6 999.0 999.0 99.0 99.00
2016 11 10 10 12 333  7.1 10.3 99.00 99.00 99.00 999 1016.8   9.6 999.0 999.0 99.0 99.00
2016 11 10 10 18 333  6.4  9.3 99.00 99.00 99.00 999 1016.8   9.5 999.0 999.0 99.0 99.00
2016 11 10 10 24 333  5.8  9.8 99.00 99.00 99.00 999 1016.8   9.5 999.0 999.0 99.0 99.00
2016 11 10 10 30 337  6.8  9.7 99.00 99.00 99.00 999 1016.8   9.5 999.0 999.0 99.0 99.00
2016 11 10 10 36 338  7.1  9.1 99.00 99.00 99.00 999 1016.8   9.5 999.0 999.0 99.0 99.00
2016 11 10 10 42 336  7.8 11.0 99.00 99.00 99.00 999 1016.8   9.4 999.0 999.0 99.0 99.00
2016 11 10 10 48 337  7.4 10.7 99.00 99.00 99.00 999 1016.9   9.4 999.0 999.0 99.0 99.00
2016 11 10 10 54 334  7.6 11.3 99.00 99.00 99.00 999 1017.0   9.5 999.0 999.0 99.0 99.00
2016 11 10 11 00 337  7.3 10.3 99.00 99.00 99.00 999 1017.0   9.3 999.0 999.0 99.0 99.00
2016 11 10 11 06 334  6.0  9.0 99.00 99.00 99.00 999 1017.0   9.3 999.0 999.0 99.0 99.00
2016 11 10 11 12 338  7.1  9.7 99.00 99.00 99.00 999 1017.1   9.2 999.0 999.0 99.0 99.00
2016 11 10 11 18 335  7.0 10.5 99.00 99.00 99.00 999 1017.2   9.2 999.0 999.0 99.0 99.00
2016 11 10 11 24 334  6.7 10.3 99.00 99.00 99.00 999 1017.4   9.2 999.0 999.0 99.0 99.00
2016 11 10 11 30 333  6.4  9.0 99.00 99.00 99.00 999 1017.5   9.1 999.0 999.0 99.0 99.00
2016 11 10 11 36 338  7.6  9.9 99.00 99.00 99.00 999 1017.5   9.1 999.0 999.0 99.0 99.00
