#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 05 04 49 165  3.4 99.0 99.00 99.00 99.00 999 1020.0  14.9 999.0 999.0 99.0 99.00
2018 01 05 05 49 100  1.4 99.0 99.00 99.00 99.00 999 1020.0  14.4 999.0 999.0 99.0 99.00
2018 01 05 06 49 218  0.0 99.0 99.00 99.00 99.00 999 1020.0  14.4 999.0 999.0 99.0 99.00
2018 01 05 07 49 184  1.0 99.0 99.00 99.00 99.00 999 1020.0  14.0 999.0 999.0 99.0 99.00
2018 01 05 08 49 174  1.7 99.0 99.00 99.00 99.00 999 1020.0  14.2 999.0 999.0 99.0 99.00
2018 01 05 09 49 160  1.4 99.0 99.00 99.00 99.00 999 1020.0  14.6 999.0 999.0 99.0 99.00
2018 01 05 10 49 165  2.6 99.0 99.00 99.00 99.00 999 1021.0  14.6 999.0 999.0 99.0 99.00
2018 01 05 11 49 152  1.4 99.0 99.00 99.00 99.00 999 1021.0  14.7 999.0 999.0 99.0 99.00
2018 01 05 12 49 175  1.6 99.0 99.00 99.00 99.00 999 1020.0  15.0 999.0 999.0 99.0 99.00
2018 01 05 13 49 166  2.3 99.0 99.00 99.00 99.00 999 1020.0  14.4 999.0 999.0 99.0 99.00
2018 01 05 14 49 243  0.5 99.0 99.00 99.00 99.00 999 1021.0  14.7 999.0 999.0 99.0 99.00
2018 01 05 15 49 145  2.0 99.0 99.00 99.00 99.00 999 1021.0  14.3 999.0 999.0 99.0 99.00
2018 01 05 16 49 146  1.3 99.0 99.00 99.00 99.00 999 1022.0  14.6 999.0 999.0 99.0 99.00
2018 01 05 17 49 141  2.3 99.0 99.00 99.00 99.00 999 1023.0  14.3 999.0 999.0 99.0 99.00
2018 01 05 18 49 220  2.0 99.0 99.00 99.00 99.00 999 1023.0  14.7 999.0 999.0 99.0 99.00
2018 01 05 19 49 107  3.4 99.0 99.00 99.00 99.00 999 1023.0  14.6 999.0 999.0 99.0 99.00
2018 01 05 20 49 278  2.2 99.0 99.00 99.00 99.00 999 1022.0  14.1 999.0 999.0 99.0 99.00
2018 01 05 21 49 195  2.0 99.0 99.00 99.00 99.00 999 1022.0  13.9 999.0 999.0 99.0 99.00
2018 01 05 22 49 228  2.0 99.0 99.00 99.00 99.00 999 1022.0  14.0 999.0 999.0 99.0 99.00
2018 01 05 23 49 226  0.0 99.0 99.00 99.00 99.00 999 1023.0  13.8 999.0 999.0 99.0 99.00
2018 01 06 00 49 225  3.4 99.0 99.00 99.00 99.00 999 1023.0  12.5 999.0 999.0 99.0 99.00
2018 01 06 01 49 303  0.0 99.0 99.00 99.00 99.00 999 1023.0  12.2 999.0 999.0 99.0 99.00
2018 01 06 02 49  67  0.0 99.0 99.00 99.00 99.00 999 1023.0  11.6 999.0 999.0 99.0 99.00
2018 01 06 03 49 146  0.0 99.0 99.00 99.00 99.00 999 1023.0  11.3 999.0 999.0 99.0 99.00
2018 01 06 04 49 202  2.5 99.0 99.00 99.00 99.00 999 1023.0  11.3 999.0 999.0 99.0 99.00
2018 01 06 05 49 239  1.1 99.0 99.00 99.00 99.00 999 1024.0  11.2 999.0 999.0 99.0 99.00
2018 01 06 06 49 157  1.9 99.0 99.00 99.00 99.00 999 1024.0  11.1 999.0 999.0 99.0 99.00
2018 01 06 07 49 145  0.0 99.0 99.00 99.00 99.00 999 1024.0  11.4 999.0 999.0 99.0 99.00
2018 01 06 08 49 159  0.0 99.0 99.00 99.00 99.00 999 1023.0  11.3 999.0 999.0 99.0 99.00
2018 01 06 09 49 348  0.0 99.0 99.00 99.00 99.00 999 1023.0  11.0 999.0 999.0 99.0 99.00
2018 01 06 10 49 256  0.0 99.0 99.00 99.00 99.00 999 1023.0  10.7 999.0 999.0 99.0 99.00
2018 01 06 11 49 281  0.0 99.0 99.00 99.00 99.00 999 1023.0  10.2 999.0 999.0 99.0 99.00
2018 01 06 12 49 237  0.0 99.0 99.00 99.00 99.00 999 1022.0   9.8 999.0 999.0 99.0 99.00
2018 01 06 13 49 204  1.6 99.0 99.00 99.00 99.00 999 1023.0   9.6 999.0 999.0 99.0 99.00
2018 01 06 14 49 321  0.0 99.0 99.00 99.00 99.00 999 1023.0   9.3 999.0 999.0 99.0 99.00
2018 01 06 15 49 178  1.3 99.0 99.00 99.00 99.00 999 1023.0   8.9 999.0 999.0 99.0 99.00
2018 01 06 16 49 203  0.0 99.0 99.00 99.00 99.00 999 1023.0  11.8 999.0 999.0 99.0 99.00
2018 01 06 17 49 325  1.3 99.0 99.00 99.00 99.00 999 1024.0  10.7 999.0 999.0 99.0 99.00
2018 01 06 18 49 314  1.4 99.0 99.00 99.00 99.00 999 1025.0  11.6 999.0 999.0 99.0 99.00
2018 01 06 19 49 121  1.9 99.0 99.00 99.00 99.00 999 1024.0  12.0 999.0 999.0 99.0 99.00
2018 01 06 20 49 139  2.8 99.0 99.00 99.00 99.00 999 1023.0  12.2 999.0 999.0 99.0 99.00
2018 01 06 21 49 134  2.8 99.0 99.00 99.00 99.00 999 1022.0  12.4 999.0 999.0 99.0 99.00
2018 01 06 22 49 179  2.3 99.0 99.00 99.00 99.00 999 1022.0  13.2 999.0 999.0 99.0 99.00
2018 01 06 23 49 238  1.3 99.0 99.00 99.00 99.00 999 1022.0  11.7 999.0 999.0 99.0 99.00
2018 01 07 00 49 235  1.3 99.0 99.00 99.00 99.00 999 1022.0  11.0 999.0 999.0 99.0 99.00
2018 01 07 01 49 239  1.1 99.0 99.00 99.00 99.00 999 1022.0  10.8 999.0 999.0 99.0 99.00
2018 01 07 02 49 265  0.8 99.0 99.00 99.00 99.00 999 1022.0  10.4 999.0 999.0 99.0 99.00
2018 01 07 03 49 310  1.1 99.0 99.00 99.00 99.00 999 1022.0  10.4 999.0 999.0 99.0 99.00
2018 01 07 04 49 238  1.3 99.0 99.00 99.00 99.00 999 1022.0  10.3 999.0 999.0 99.0 99.00
2018 01 07 05 49 256  1.3 99.0 99.00 99.00 99.00 999 1022.0  10.5 999.0 999.0 99.0 99.00
2018 01 07 06 49 289  1.1 99.0 99.00 99.00 99.00 999 1022.0  10.4 999.0 999.0 99.0 99.00
2018 01 07 07 49 307  1.7 99.0 99.00 99.00 99.00 999 1022.0   9.5 999.0 999.0 99.0 99.00
2018 01 07 08 49 282  1.6 99.0 99.00 99.00 99.00 999 1022.0   9.3 999.0 999.0 99.0 99.00
2018 01 07 09 49 270  1.1 99.0 99.00 99.00 99.00 999 1022.0   9.6 999.0 999.0 99.0 99.00
2018 01 07 10 49 300  1.0 99.0 99.00 99.00 99.00 999 1022.0   9.2 999.0 999.0 99.0 99.00
2018 01 07 11 49 310  1.3 99.0 99.00 99.00 99.00 999 1022.0   8.9 999.0 999.0 99.0 99.00
2018 01 07 12 49 345  4.3 99.0 99.00 99.00 99.00 999 1021.0   8.5 999.0 999.0 99.0 99.00
2018 01 07 13 49 311  3.2 99.0 99.00 99.00 99.00 999 1021.0   8.0 999.0 999.0 99.0 99.00
2018 01 07 14 49 321  1.3 99.0 99.00 99.00 99.00 999 1021.0   8.0 999.0 999.0 99.0 99.00
2018 01 07 15 49 325  2.5 99.0 99.00 99.00 99.00 999 1021.0   7.9 999.0 999.0 99.0 99.00
2018 01 07 16 49 322  3.4 99.0 99.00 99.00 99.00 999 1021.0   7.7 999.0 999.0 99.0 99.00
2018 01 07 17 49 347  2.2 99.0 99.00 99.00 99.00 999 1022.0   7.7 999.0 999.0 99.0 99.00
2018 01 07 18 49 335  2.8 99.0 99.00 99.00 99.00 999 1021.0   8.3 999.0 999.0 99.0 99.00
